season_end_year,player_id,player_name,last_game_date,last_team_abbrev,last_opp_abbrev,last_home_away,games_total_rows,games_played_rows,dnp_rows,ast_avg_season,ast_ge10_hits_10,ast_ge10_hits_20,ast_ge10_hits_5,ast_ge10_rate_10,ast_ge10_rate_20,ast_ge10_rate_5,ast_ge12_hits_10,ast_ge12_hits_20,ast_ge12_hits_5,ast_ge12_rate_10,ast_ge12_rate_20,ast_ge12_rate_5,ast_ge14_hits_10,ast_ge14_hits_20,ast_ge14_hits_5,ast_ge14_rate_10,ast_ge14_rate_20,ast_ge14_rate_5,ast_ge2_hits_10,ast_ge2_hits_20,ast_ge2_hits_5,ast_ge2_rate_10,ast_ge2_rate_20,ast_ge2_rate_5,ast_ge4_hits_10,ast_ge4_hits_20,ast_ge4_hits_5,ast_ge4_rate_10,ast_ge4_rate_20,ast_ge4_rate_5,ast_ge6_hits_10,ast_ge6_hits_20,ast_ge6_hits_5,ast_ge6_rate_10,ast_ge6_rate_20,ast_ge6_rate_5,ast_ge8_hits_10,ast_ge8_hits_20,ast_ge8_hits_5,ast_ge8_rate_10,ast_ge8_rate_20,ast_ge8_rate_5,ast_iqr_10,ast_landmine_10_10,ast_landmine_12_10,ast_landmine_14_10,ast_landmine_2_10,ast_landmine_4_10,ast_landmine_6_10,ast_landmine_8_10,ast_min_10,ast_min_20,ast_min_5,gp_10,gp_20,gp_5,last_ast,last_min,last_pts,last_reb,load_label_10,load_label_20,load_label_5,load_min_delta_10,load_min_delta_20,load_min_delta_5,load_pts_delta_10,load_pts_delta_20,load_pts_delta_5,load_score_10,load_score_20,load_score_5,min_avg_10,min_avg_20,min_avg_5,min_ge24_hits_10,min_ge24_hits_20,min_ge24_hits_5,min_ge24_rate_10,min_ge24_rate_20,min_ge24_rate_5,min_ge28_hits_10,min_ge28_hits_20,min_ge28_hits_5,min_ge28_rate_10,min_ge28_rate_20,min_ge28_rate_5,min_ge30_hits_10,min_ge30_hits_20,min_ge30_hits_5,min_ge30_rate_10,min_ge30_rate_20,min_ge30_rate_5,min_ge32_hits_10,min_ge32_hits_20,min_ge32_hits_5,min_ge32_rate_10,min_ge32_rate_20,min_ge32_rate_5,min_min_10,min_min_20,min_min_5,pts_avg_season,pts_ge10_hits_10,pts_ge10_hits_20,pts_ge10_hits_5,pts_ge10_rate_10,pts_ge10_rate_20,pts_ge10_rate_5,pts_ge15_hits_10,pts_ge15_hits_20,pts_ge15_hits_5,pts_ge15_rate_10,pts_ge15_rate_20,pts_ge15_rate_5,pts_ge20_hits_10,pts_ge20_hits_20,pts_ge20_hits_5,pts_ge20_rate_10,pts_ge20_rate_20,pts_ge20_rate_5,pts_ge25_hits_10,pts_ge25_hits_20,pts_ge25_hits_5,pts_ge25_rate_10,pts_ge25_rate_20,pts_ge25_rate_5,pts_ge30_hits_10,pts_ge30_hits_20,pts_ge30_hits_5,pts_ge30_rate_10,pts_ge30_rate_20,pts_ge30_rate_5,pts_ge35_hits_10,pts_ge35_hits_20,pts_ge35_hits_5,pts_ge35_rate_10,pts_ge35_rate_20,pts_ge35_rate_5,pts_iqr_10,pts_landmine_10_10,pts_landmine_15_10,pts_landmine_20_10,pts_landmine_25_10,pts_landmine_30_10,pts_landmine_35_10,pts_min_10,pts_min_20,pts_min_5,reb_avg_season,reb_ge10_hits_10,reb_ge10_hits_20,reb_ge10_hits_5,reb_ge10_rate_10,reb_ge10_rate_20,reb_ge10_rate_5,reb_ge12_hits_10,reb_ge12_hits_20,reb_ge12_hits_5,reb_ge12_rate_10,reb_ge12_rate_20,reb_ge12_rate_5,reb_ge14_hits_10,reb_ge14_hits_20,reb_ge14_hits_5,reb_ge14_rate_10,reb_ge14_rate_20,reb_ge14_rate_5,reb_ge2_hits_10,reb_ge2_hits_20,reb_ge2_hits_5,reb_ge2_rate_10,reb_ge2_rate_20,reb_ge2_rate_5,reb_ge4_hits_10,reb_ge4_hits_20,reb_ge4_hits_5,reb_ge4_rate_10,reb_ge4_rate_20,reb_ge4_rate_5,reb_ge6_hits_10,reb_ge6_hits_20,reb_ge6_hits_5,reb_ge6_rate_10,reb_ge6_rate_20,reb_ge6_rate_5,reb_ge8_hits_10,reb_ge8_hits_20,reb_ge8_hits_5,reb_ge8_rate_10,reb_ge8_rate_20,reb_ge8_rate_5,reb_iqr_10,reb_landmine_10_10,reb_landmine_12_10,reb_landmine_14_10,reb_landmine_2_10,reb_landmine_4_10,reb_landmine_6_10,reb_landmine_8_10,reb_min_10,reb_min_20,reb_min_5,season_avg_ast,season_avg_pts,season_avg_reb,share_ast_l20,share_ast_l5,share_ast_trend_pp,share_pts_l20,share_pts_l5,share_pts_trend_pp,share_reb_l20,share_reb_l5,share_reb_trend_pp,travel_last3
2026,4277956,Jordan Poole,2025-12-22,NO,DAL,H,12,12,0,3.3333333333333335,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9,11,4,0.9,0.9166666666666666,0.8,4,5,2,0.4,0.4166666666666667,0.4,2,2,1,0.2,0.16666666666666666,0.2,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,1.0,1.0,1.0,10,12,5,1.0,27.0,14.0,2.0,Normal,Normal,Normal,-1.3833333333333329,0.0,-1.6833333333333336,-0.3999999999999986,0.0,-0.3999999999999986,-1.0883333333333325,0.0,-1.2983333333333331,27.7,29.083333333333332,27.4,9,11,5,0.9,0.9166666666666666,1.0,3,5,1,0.3,0.4166666666666667,0.2,3,5,1,0.3,0.4166666666666667,0.2,3,4,1,0.3,0.3333333333333333,0.2,22.0,22.0,25.0,17.0,9,11,5,0.9,0.9166666666666666,1.0,6,8,4,0.6,0.6666666666666666,0.8,3,4,1,0.3,0.3333333333333333,0.2,1,1,0,0.1,0.08333333333333333,0.0,1,1,0,0.1,0.08333333333333333,0.0,0,0,0,0.0,0.0,0.0,8.75,0.1,0.1,0.0,0.0,0.0,0.0,9.0,9.0,14.0,1.6666666666666667,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,6,7,3,0.6,0.5833333333333334,0.6,0,1,0,0.0,0.08333333333333333,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,1.0,3.3333333333333335,17.0,1.6666666666666667,0.20128805983480233,0.16774502325720525,-3.354303657759708,0.19900610383442494,0.1699512669797691,-2.9054836854655846,0.06356023827302108,0.04827125410367196,-1.5288984169349122,vs vs vs
2026,4903027,Cedric Coward,2025-12-22,MEM,OKC,A,30,29,1,2.9310344827586206,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8,16,5,0.8,0.8,1.0,3,8,2,0.3,0.4,0.4,2,2,2,0.2,0.1,0.4,0,0,0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.1,0.3,0.1,0.0,0.0,0.0,2.0,10,20,5,6.0,25.0,16.0,8.0,Normal,Normal,Normal,0.5275862068965509,0.427586206896553,-0.1724137931034484,-0.3172413793103459,-0.36724137931034484,0.8827586206896552,0.27413793103448186,0.18913793103448368,0.1441379310344827,27.7,27.6,27.0,9,19,4,0.9,0.95,0.8,6,10,2,0.6,0.5,0.4,2,4,1,0.2,0.2,0.2,0,1,0,0.0,0.05,0.0,23.0,23.0,23.0,13.517241379310345,8,16,5,0.8,0.8,1.0,3,6,2,0.3,0.3,0.4,1,2,0,0.1,0.1,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,5.25,0.1,0.1,0.0,0.0,0.0,0.0,7.0,5.0,12.0,6.241379310344827,2,4,1,0.2,0.2,0.2,2,2,1,0.2,0.1,0.2,1,1,0,0.1,0.05,0.0,10,20,5,1.0,1.0,1.0,8,15,4,0.8,0.75,0.8,6,12,3,0.6,0.6,0.6,3,8,2,0.3,0.4,0.4,3.5,0.0,0.0,0.0,0.0,0.1,0.1,0.1,2.0,2.0,2.0,2.9310344827586206,13.517241379310345,6.241379310344827,0.17600552897306126,0.22474691974691977,4.87413907738585,0.16165134154807942,0.1745665161546669,1.2915174606587476,0.21388377142891501,0.21649695577327158,0.26131843443565617,@ vs @
2026,4278355,Obi Toppin,2025-10-26,IND,MIN,A,4,3,1,1.6666666666666667,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,3,3,3,0.0,17.0,9.0,6.0,Normal,Normal,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.666666666666668,27.666666666666668,27.666666666666668,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,17.0,17.0,17.0,14.0,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,5.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,6.666666666666667,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3,3,3,1.0,1.0,1.0,3,3,3,1.0,1.0,1.0,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,5.0,5.0,5.0,1.6666666666666667,14.0,6.666666666666667,0.1346153846153846,0.1346153846153846,0.0,0.18340513925219262,0.18340513925219262,0.0,0.2839631129104813,0.2839631129104813,0.0,@ @ vs
2026,4845367,Stephon Castle,2025-12-25,SA,OKC,A,22,22,0,7.181818181818182,2,6,1,0.2,0.3,0.2,1,3,0,0.1,0.15,0.0,0,0,0,0.0,0.0,0.0,10,20,5,1.0,1.0,1.0,8,17,4,0.8,0.85,0.8,6,13,4,0.6,0.65,0.8,2,8,1,0.2,0.4,0.2,2.0,0.0,0.1,0.0,0.0,0.1,0.2,0.3,2.0,2.0,3.0,10,20,5,7.0,32.0,19.0,4.0,Normal,Normal,Normal,-3.081818181818182,-0.031818181818184854,-2.481818181818184,-0.009090909090911481,-0.05909090909090864,0.5909090909090899,-2.1600000000000006,-0.04000000000000199,-1.5600000000000018,27.6,30.65,28.2,8,18,5,0.8,0.9,1.0,5,15,3,0.5,0.75,0.6,4,14,2,0.4,0.7,0.4,4,11,2,0.4,0.55,0.4,16.0,16.0,24.0,18.40909090909091,9,19,5,0.9,0.95,1.0,9,16,5,0.9,0.8,1.0,3,7,1,0.3,0.35,0.2,1,2,0,0.1,0.1,0.0,1,1,0,0.1,0.05,0.0,0,0,0,0.0,0.0,0.0,4.25,0.0,0.0,0.1,0.1,0.0,0.0,4.0,4.0,17.0,5.318181818181818,1,2,0,0.1,0.1,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8,18,4,0.8,0.9,0.8,6,16,2,0.6,0.8,0.4,3,9,0,0.3,0.45,0.0,1,3,0,0.1,0.15,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,7.181818181818182,18.40909090909091,5.318181818181818,0.32181091743442,0.30529658046793595,-1.6514336966484022,0.19131884336320845,0.1898951427383332,-0.14237006248752626,0.15564350668683508,0.06755466755466756,-8.808883913216752,@ vs @
2026,4433255,Chet Holmgren,2025-12-25,OKC,SA,H,26,26,0,1.5769230769230769,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4,10,2,0.4,0.5,0.4,0,1,0,0.0,0.05,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,10,20,5,2.0,31.0,10.0,12.0,Normal,Normal,Normal,-1.23076923076923,-0.7807692307692307,0.06923076923077076,-0.48461538461538467,-0.28461538461538183,-3.8846153846153832,-1.0069230769230764,-0.6319230769230759,-1.1169230769230756,27.5,27.95,28.8,8,17,5,0.8,0.85,1.0,5,11,3,0.5,0.55,0.6,5,10,3,0.5,0.5,0.6,0,3,0,0.0,0.15,0.0,23.0,20.0,25.0,17.884615384615383,9,18,4,0.9,0.9,0.8,7,13,2,0.7,0.65,0.4,4,10,1,0.4,0.5,0.2,1,3,0,0.1,0.15,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7.5,0.0,0.1,0.1,0.1,0.0,0.0,7.0,5.0,7.0,7.8076923076923075,1,2,1,0.1,0.1,0.2,1,1,1,0.1,0.05,0.2,0,0,0,0.0,0.0,0.0,10,20,5,1.0,1.0,1.0,9,17,4,0.9,0.85,0.8,8,16,3,0.8,0.8,0.6,6,12,1,0.6,0.6,0.2,1.75,0.2,0.0,0.0,0.0,0.1,0.1,0.2,3.0,3.0,3.0,1.5769230769230769,17.884615384615383,7.8076923076923075,0.09296031368012792,0.060653594771241826,-3.230671890888609,0.2341867066593914,0.18154638559431027,-5.264032106508113,0.33247419530340955,0.24054336468129572,-9.193083062211382,vs @ @
2026,3134907,Kyle Kuzma,2025-12-23,MIL,IND,A,28,28,0,2.2142857142857144,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7,14,3,0.7,0.7,0.6,2,6,1,0.2,0.3,0.2,1,2,0,0.1,0.1,0.0,0,0,0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,10,20,5,2.0,35.0,15.0,7.0,Normal,Normal,HIGH,0.7142857142857153,1.2142857142857153,4.214285714285715,0.3357142857142872,0.3357142857142872,3.7357142857142858,0.6007142857142869,0.9507142857142868,4.070714285714287,27.5,28.0,31.0,7,15,5,0.7,0.75,1.0,7,13,5,0.7,0.65,1.0,3,8,3,0.3,0.4,0.6,2,5,2,0.2,0.25,0.4,20.0,16.0,28.0,13.464285714285714,8,15,5,0.8,0.75,1.0,4,8,3,0.4,0.4,0.6,2,4,1,0.2,0.2,0.2,1,3,1,0.1,0.15,0.2,1,1,1,0.1,0.05,0.2,0,0,0,0.0,0.0,0.0,3.75,0.0,0.1,0.0,0.0,0.0,0.0,3.0,1.0,12.0,4.857142857142857,1,3,1,0.1,0.15,0.2,0,1,0,0.0,0.05,0.0,0,0,0,0.0,0.0,0.0,9,17,5,0.9,0.85,1.0,8,13,5,0.8,0.65,1.0,4,7,4,0.4,0.35,0.8,1,3,1,0.1,0.15,0.2,2.75,0.0,0.0,0.0,0.1,0.0,0.1,0.2,1.0,1.0,4.0,2.2142857142857144,13.464285714285714,4.857142857142857,0.14410154389911728,0.11041286079649251,-3.3688683102624766,0.17401097626360693,0.22704259032594404,5.303161406233711,0.18254045538522728,0.24285109156076898,6.031063617554169,@ @ @
2026,5105565,Donovan Clingan,2025-12-23,POR,ORL,H,29,26,3,1.7307692307692308,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,6,10,3,0.6,0.5,0.6,2,4,1,0.2,0.2,0.2,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,10,20,5,1.0,34.0,8.0,14.0,Normal,Normal,HIGH,1.092307692307692,0.1923076923076934,4.692307692307693,0.37692307692307736,0.27692307692307594,1.776923076923076,0.8776923076923075,0.21769230769230813,3.817692307692308,27.4,26.5,31.0,7,14,4,0.7,0.7,0.8,4,7,4,0.4,0.35,0.8,4,5,4,0.4,0.25,0.8,3,4,3,0.3,0.2,0.6,20.0,18.0,22.0,10.423076923076923,5,9,3,0.5,0.45,0.6,2,5,2,0.2,0.25,0.4,0,1,0,0.0,0.05,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,6.0,0.1,0.2,0.1,0.0,0.0,0.0,3.0,2.0,3.0,10.384615384615385,8,13,4,0.8,0.65,0.8,3,5,2,0.3,0.25,0.4,2,3,2,0.2,0.15,0.4,10,20,5,1.0,1.0,1.0,10,20,5,1.0,1.0,1.0,10,19,5,1.0,0.95,1.0,10,18,5,1.0,0.9,1.0,2.5,0.0,0.3,0.1,0.0,0.0,0.0,0.0,8.0,4.0,8.0,1.7307692307692308,10.423076923076923,10.384615384615385,0.0944482329264938,0.10888517279821627,1.4436939871722467,0.12670352214765784,0.14959649971566555,2.2892977568007704,0.3454696856714572,0.3978127269747115,5.2343041303254285,vs vs @
2026,3064290,Aaron Gordon,2025-11-21,DEN,HOU,A,13,13,0,1.3076923076923077,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2,4,1,0.2,0.3076923076923077,0.2,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,10,13,5,0.0,3.0,1.0,2.0,Normal,Normal,Normal,-1.184615384615384,0.0,-1.9846153846153847,-1.9692307692307693,0.0,-2.1692307692307686,-1.4199999999999995,0.0,-2.04,27.2,28.384615384615383,26.4,8,11,4,0.8,0.8461538461538461,0.8,7,9,4,0.7,0.6923076923076923,0.8,7,9,4,0.7,0.6923076923076923,0.8,3,5,2,0.3,0.38461538461538464,0.4,3.0,3.0,3.0,18.76923076923077,8,10,4,0.8,0.7692307692307693,0.8,7,9,4,0.7,0.6923076923076923,0.8,4,5,2,0.4,0.38461538461538464,0.4,0,1,0,0.0,0.07692307692307693,0.0,0,1,0,0.0,0.07692307692307693,0.0,0,1,0,0.0,0.07692307692307693,0.0,7.5,0.1,0.1,0.0,0.2,0.0,0.0,1.0,1.0,1.0,5.923076923076923,2,2,2,0.2,0.15384615384615385,0.4,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,13,5,1.0,1.0,1.0,8,9,4,0.8,0.6923076923076923,0.8,6,7,3,0.6,0.5384615384615384,0.6,3,4,2,0.3,0.3076923076923077,0.4,3.5,0.1,0.0,0.0,0.0,0.1,0.2,0.2,2.0,2.0,2.0,1.3076923076923077,18.76923076923077,5.923076923076923,0.05449664271972575,0.035272727272727275,-1.9223915446998474,0.1838621119710232,0.15940854296690532,-2.445356900411788,0.18091154376242385,0.20714239165852066,2.623084789609681,@ vs @
2026,4277905,Trae Young,2025-12-23,ATL,CHI,H,13,8,5,9.125,4,4,3,0.5,0.5,0.6,2,2,2,0.25,0.25,0.4,2,2,2,0.25,0.25,0.4,7,7,4,0.875,0.875,0.8,7,7,4,0.875,0.875,0.8,6,6,4,0.75,0.75,0.8,5,5,4,0.625,0.625,0.8,5.5,0.125,0.0,0.0,0.125,0.0,0.125,0.0,1.0,1.0,1.0,8,8,5,15.0,31.0,22.0,1.0,Normal,Normal,Normal,0.0,0.0,-3.3999999999999986,0.0,0.0,-0.8500000000000014,0.0,0.0,-2.6349999999999993,27.0,27.0,23.6,6,6,3,0.75,0.75,0.6,5,5,2,0.625,0.625,0.4,5,5,2,0.625,0.625,0.4,3,3,1,0.375,0.375,0.2,7.0,7.0,7.0,19.25,6,6,3,0.75,0.75,0.6,6,6,3,0.75,0.75,0.6,5,5,3,0.625,0.625,0.6,2,2,1,0.25,0.25,0.2,1,1,1,0.125,0.125,0.2,1,1,1,0.125,0.125,0.2,9.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,1.625,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2,2,1,0.25,0.25,0.2,1,1,0,0.125,0.125,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.75,0.125,0.0,0.0,1.0,1.0,1.0,9.125,19.25,1.625,0.4148351169902894,0.3822709857192616,-3.256413127102781,0.27361002990557504,0.22572063014834104,-4.7889399757234,0.1040050719684587,0.0740636175418784,-2.9941454426580307,vs vs @
2026,4395628,Zion Williamson,2025-12-23,NO,CLE,A,16,15,1,3.533333333333333,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8,13,3,0.8,0.8666666666666667,0.6,4,7,1,0.4,0.4666666666666667,0.2,0,2,0,0.0,0.13333333333333333,0.0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,1.0,1.0,1.0,10,15,5,1.0,21.0,26.0,5.0,Normal,Normal,Normal,-1.5,0.0,-5.0,-0.5,0.0,-0.6000000000000014,-1.1999999999999997,0.0,-3.6800000000000006,26.9,28.4,23.4,7,12,2,0.7,0.8,0.4,5,9,0,0.5,0.6,0.0,4,7,0,0.4,0.4666666666666667,0.0,1,4,0,0.1,0.26666666666666666,0.0,21.0,21.0,21.0,21.8,9,14,4,0.9,0.9333333333333333,0.8,8,12,4,0.8,0.8,0.8,6,10,3,0.6,0.6666666666666666,0.6,4,7,2,0.4,0.4666666666666667,0.4,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8.5,0.1,0.1,0.0,0.1,0.2,0.0,9.0,9.0,9.0,5.733333333333333,0,1,0,0.0,0.06666666666666667,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9,13,5,0.9,0.8666666666666667,1.0,7,11,4,0.7,0.7333333333333333,0.8,5,9,3,0.5,0.6,0.6,1,4,1,0.1,0.26666666666666666,0.2,3.25,0.1,0.0,0.0,0.1,0.2,0.2,0.2,1.0,0.0,3.0,3.533333333333333,21.8,5.733333333333333,0.2203095975232198,0.1453732370141039,-7.49363605091159,0.25247593651775546,0.2260501440444743,-2.6425792473281167,0.20913974876316585,0.18989616528815573,-1.9243583475010122,@ vs vs
2026,5144091,Jeremiah Fears,2025-12-23,NO,CLE,A,31,31,0,3.161290322580645,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9,16,4,0.9,0.8,0.8,8,9,3,0.8,0.45,0.6,1,1,0,0.1,0.05,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.3,0.0,1.0,1.0,1.0,10,20,5,5.0,27.0,11.0,4.0,Normal,Normal,Normal,-0.13225806451612954,0.4177419354838712,-2.6322580645161295,-1.2387096774193544,0.4612903225806466,-3.4387096774193537,-0.464193548387097,0.43080645161290376,-2.8741935483870966,26.9,27.45,24.4,7,17,3,0.7,0.85,0.6,4,8,1,0.4,0.4,0.2,3,6,0,0.3,0.3,0.0,3,5,0,0.3,0.25,0.0,20.0,20.0,20.0,14.838709677419354,7,17,3,0.7,0.85,0.6,4,12,1,0.4,0.6,0.2,3,6,1,0.3,0.3,0.2,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10.25,0.1,0.1,0.1,0.0,0.0,0.0,5.0,5.0,5.0,3.4838709677419355,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,19,5,1.0,0.95,1.0,4,10,2,0.4,0.5,0.4,2,4,0,0.2,0.2,0.0,0,0,0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.4,0.1,0.2,2.0,1.0,2.0,3.161290322580645,14.838709677419354,3.4838709677419355,0.19992135736827152,0.1885792913656691,-1.1342066002602431,0.20586448555731227,0.12314977250483983,-8.271471305247244,0.14967751594108933,0.11198078861116914,-3.769672732992019,@ vs vs
2026,6578,Harrison Barnes,2025-12-25,SA,OKC,A,31,31,0,2.064516129032258,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,5,12,2,0.5,0.6,0.4,1,3,0,0.1,0.15,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,10,20,5,1.0,30.0,15.0,6.0,Normal,Normal,Normal,-2.7774193548387096,-0.02741935483870961,-5.27741935483871,-0.6709677419354847,0.5790322580645153,-1.2709677419354843,-2.145483870967742,0.15451612903225787,-4.075483870967742,26.9,29.65,24.4,7,17,3,0.7,0.85,0.6,4,14,1,0.4,0.7,0.2,3,11,1,0.3,0.55,0.2,2,8,0,0.2,0.4,0.0,18.0,18.0,18.0,12.870967741935484,6,14,3,0.6,0.7,0.6,4,8,2,0.4,0.4,0.4,2,5,1,0.2,0.25,0.2,0,1,0,0.0,0.05,0.0,0,1,0,0.0,0.05,0.0,0,0,0,0.0,0.0,0.0,8.75,0.0,0.1,0.0,0.1,0.0,0.0,2.0,2.0,2.0,3.2580645161290325,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7,17,2,0.7,0.85,0.4,4,11,2,0.4,0.55,0.4,1,1,1,0.1,0.05,0.2,0,0,0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.3,0.2,0.0,0.0,1.0,1.0,1.0,2.064516129032258,12.870967741935484,3.2580645161290325,0.11061694313548534,0.045156010230179025,-6.5460932905306315,0.14870831170463317,0.11281324069712566,-3.589507100750751,0.14828319548878338,0.07492507492507491,-7.335812056370846,@ vs @
2026,4397002,Ayo Dosunmu,2025-12-23,CHI,ATL,A,25,23,2,3.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,6,13,3,0.6,0.65,0.6,3,8,1,0.3,0.4,0.2,1,2,0,0.1,0.1,0.0,0,1,0,0.0,0.05,0.0,2.75,0.0,0.0,0.0,0.4,0.1,0.1,0.1,1.0,1.0,1.0,10,20,5,2.0,16.0,6.0,2.0,Normal,Normal,Normal,0.38260869565217703,-0.11739130434782297,-4.217391304347824,-2.291304347826088,-0.3413043478260871,-4.9913043478260875,-0.4195652173913026,-0.18456521739130222,-4.449565217391303,26.6,26.1,22.0,6,11,2,0.6,0.55,0.4,5,8,1,0.5,0.4,0.2,4,6,1,0.4,0.3,0.2,4,6,1,0.4,0.3,0.2,14.0,14.0,14.0,14.391304347826088,5,13,2,0.5,0.65,0.4,4,9,1,0.4,0.45,0.2,1,5,0,0.1,0.25,0.0,1,1,0,0.1,0.05,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9.25,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.4782608695652173,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8,15,3,0.8,0.75,0.6,3,5,1,0.3,0.25,0.2,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,3.0,14.391304347826088,2.4782608695652173,0.17812367236790744,0.1316060606060606,-4.651761176184685,0.2109113504829117,0.11718443796684089,-9.372691251607081,0.09791205113903423,0.08291253303829368,-1.4999518100740543,@ @ @
